,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
1874,62,78,51,55,50,63,78,86,4.0
1875,75,88,31,47,66,77,44,84,3.8181818181818183
1876,26,63,58,61,26,29,62,68,2.272727272727273
1877,47,33,30,87,60,24,78,55,2.1363636363636362
1878,73,39,40,60,72,22,48,66,2.6363636363636362
1879,69,77,51,22,28,47,51,88,2.8181818181818183
1880,63,72,76,71,88,20,67,51,3.8636363636363638
1881,63,88,79,41,32,21,57,46,2.4545454545454546
1882,54,20,79,45,86,68,79,88,3.272727272727273
1883,70,21,42,53,86,81,39,36,2.5454545454545454
1884,59,59,38,81,34,85,66,86,3.1818181818181817
1885,31,69,70,86,58,65,83,75,3.727272727272727
1886,58,69,42,65,42,63,75,47,2.9545454545454546
1887,50,81,70,68,55,44,81,91,3.772727272727273
1888,58,43,21,21,61,43,86,55,1.9090909090909092
1889,77,47,55,75,44,71,72,72,3.727272727272727
1890,38,69,73,79,44,85,43,31,2.727272727272727
1891,82,33,44,88,64,23,40,73,2.727272727272727
1892,53,57,57,66,88,76,21,40,3.272727272727273
1893,70,56,38,72,60,69,29,30,3.0
1894,51,63,38,82,65,82,82,35,3.272727272727273
1895,64,81,67,38,78,27,30,77,3.1818181818181817
1896,85,46,64,77,73,67,72,60,4.090909090909091
1897,30,28,42,91,81,78,42,55,2.590909090909091
1898,62,46,42,43,30,64,47,89,2.4545454545454546
1899,62,31,70,40,32,80,48,35,1.9090909090909092
1900,80,21,86,77,42,83,23,64,3.1818181818181817
1901,61,34,86,87,33,83,43,59,2.8181818181818183
1902,29,62,40,29,59,20,76,21,1.4545454545454546
1903,70,40,66,57,78,47,23,52,3.0
1904,41,65,65,68,85,89,62,26,3.3181818181818183
1905,34,55,90,54,44,80,74,70,3.1363636363636362
1906,25,73,58,88,61,61,39,75,3.6363636363636362
1907,43,54,20,25,40,85,52,86,2.3181818181818183
1908,53,20,56,52,81,39,55,89,2.590909090909091
1909,51,72,65,62,61,80,33,74,4.136363636363637
1910,57,25,45,70,66,82,35,89,3.1818181818181817
1911,37,75,60,57,71,82,59,91,3.8636363636363638
1912,73,89,85,61,68,57,63,27,3.727272727272727
1913,88,83,80,36,23,73,55,69,3.409090909090909
1914,30,53,53,83,39,34,86,39,1.7272727272727273
1915,33,35,30,30,54,40,58,62,1.2272727272727273
1916,67,88,54,44,58,38,74,83,3.1818181818181817
1917,82,78,86,51,28,69,20,85,3.6818181818181817
1918,55,56,57,75,36,64,67,23,2.6363636363636362
1919,85,36,65,42,24,28,39,31,1.1818181818181819
1920,50,82,49,65,52,22,31,39,2.4545454545454546
1921,26,25,84,61,60,37,53,41,1.8181818181818181
1922,43,59,40,50,79,62,38,58,2.8181818181818183
1923,75,67,36,87,48,71,59,39,3.1818181818181817
1924,35,29,58,34,54,45,67,21,1.1363636363636365
1925,66,74,41,47,35,64,83,66,3.1363636363636362
1926,50,46,22,56,71,27,45,51,2.3636363636363638
1927,90,24,39,39,35,26,23,50,1.0909090909090908
1928,88,50,39,55,68,60,65,33,2.909090909090909
1929,73,29,32,36,55,27,81,72,2.0
1930,59,57,73,85,38,35,50,42,2.3636363636363638
1931,82,31,84,26,33,53,22,50,1.9545454545454546
1932,26,50,86,36,74,32,40,35,1.7272727272727273
1933,53,89,87,46,49,77,63,91,3.8636363636363638
1934,38,27,65,49,37,32,20,77,1.3181818181818181
1935,45,24,37,74,69,69,84,73,2.9545454545454546
1936,74,31,33,29,75,82,26,91,2.727272727272727
1937,50,59,82,36,82,60,20,37,2.6363636363636362
1938,21,34,31,80,81,29,28,26,1.3636363636363635
1939,76,58,67,67,27,27,40,52,2.590909090909091
1940,56,44,68,44,68,46,80,58,2.5454545454545454
1941,73,78,57,56,69,82,67,91,4.363636363636363
1942,85,70,61,74,46,89,65,36,3.772727272727273
1943,79,80,53,73,78,91,23,37,3.909090909090909
1944,86,24,53,33,35,35,36,87,1.6363636363636365
1945,49,49,73,49,67,21,37,29,1.9090909090909092
1946,87,71,66,83,80,22,80,25,3.5454545454545454
1947,50,91,79,72,78,61,58,24,3.8181818181818183
1948,43,82,36,35,77,21,85,46,2.227272727272727
1949,43,52,75,23,29,51,27,86,2.227272727272727
1950,67,54,32,72,63,79,57,61,3.6818181818181817
1951,44,73,33,74,38,51,70,69,2.909090909090909
1952,54,46,80,23,43,77,71,34,2.272727272727273
1953,89,82,91,34,30,57,44,29,2.5
1954,33,38,65,64,84,78,32,64,2.8181818181818183
1955,82,77,80,50,37,26,76,36,2.6818181818181817
1956,72,36,79,77,85,76,50,38,3.3181818181818183
1957,83,90,36,75,42,68,47,52,3.4545454545454546
1958,49,20,53,27,40,42,46,38,0.9090909090909091
1959,34,40,88,34,74,46,55,43,1.8636363636363635
1960,59,21,89,61,25,63,49,30,2.0454545454545454
1961,55,25,73,39,62,56,84,42,2.1818181818181817
1962,89,66,36,85,59,44,71,40,3.0
1963,74,70,21,45,43,77,66,39,2.8636363636363638
1964,76,55,65,81,69,42,53,24,3.090909090909091
1965,71,86,49,82,88,64,24,32,3.6818181818181817
1966,29,29,51,80,40,39,46,85,1.8636363636363635
1967,24,56,75,87,63,40,57,80,3.1818181818181817
1968,48,21,48,66,80,56,78,22,2.3181818181818183
1969,61,59,48,51,82,75,56,83,3.8636363636363638
1970,73,21,88,42,62,88,78,33,2.727272727272727
1971,84,59,72,62,36,55,35,47,2.909090909090909
1972,25,52,80,91,49,64,42,40,2.6818181818181817
1973,72,78,72,34,31,56,41,91,3.1818181818181817
1974,86,67,21,37,44,20,68,29,1.7272727272727273
1975,68,73,73,66,25,24,63,65,3.1818181818181817
1976,38,75,25,70,85,86,49,32,3.0454545454545454
1977,83,56,43,49,25,56,36,56,2.409090909090909
1978,77,34,46,81,69,71,25,27,2.772727272727273
1979,49,23,87,35,28,74,21,63,1.9545454545454546
1980,86,55,22,70,34,66,21,71,3.1363636363636362
1981,59,41,27,87,32,78,67,73,2.8181818181818183
1982,79,61,67,81,69,58,86,32,3.6363636363636362
1983,80,82,20,49,62,86,86,78,4.0
1984,39,28,65,53,47,47,34,20,1.3181818181818181
1985,54,57,56,21,64,48,47,80,2.8181818181818183
1986,71,80,42,32,38,48,30,70,2.6363636363636362
1987,52,67,34,37,84,27,87,56,2.4545454545454546
1988,72,88,32,31,76,59,66,24,2.8636363636363638
1989,91,59,76,84,56,46,77,65,3.8181818181818183
1990,29,53,46,84,53,81,22,37,2.5
1991,53,90,54,38,45,40,55,31,2.1363636363636362
1992,62,69,70,30,23,49,35,32,2.0
1993,66,23,41,46,67,83,44,66,2.727272727272727
1994,47,75,32,47,26,28,29,91,2.1363636363636362
1995,65,79,56,56,38,21,30,40,2.272727272727273
1996,75,79,28,35,76,67,77,34,3.0454545454545454
1997,32,33,87,91,82,67,42,25,2.409090909090909
1998,34,61,20,71,78,24,21,39,2.090909090909091
1999,76,39,65,64,20,73,31,42,2.409090909090909
2000,24,64,46,84,49,67,56,41,2.6818181818181817
2001,30,76,40,29,78,58,28,73,2.772727272727273
2002,87,53,67,56,69,33,48,76,3.3181818181818183
2003,84,89,75,84,78,40,51,50,4.090909090909091
2004,20,42,66,56,75,57,90,37,2.272727272727273
2005,80,49,21,23,77,68,41,83,3.0
2006,20,73,50,59,21,86,57,79,3.090909090909091
2007,77,37,28,26,49,40,81,47,1.5909090909090908
2008,77,69,71,37,53,38,67,34,2.4545454545454546
2009,23,67,71,36,56,51,62,55,2.590909090909091
2010,84,53,91,70,79,41,20,43,3.3181818181818183
2011,62,37,89,22,80,48,36,48,2.227272727272727
2012,21,90,48,58,79,70,24,67,3.409090909090909
2013,30,48,40,60,54,27,66,27,1.5909090909090908
2014,58,24,37,43,90,49,59,53,2.0454545454545454
2015,35,77,37,85,77,27,90,53,2.909090909090909
2016,29,40,23,20,75,25,41,38,0.9090909090909091
2017,49,52,91,67,39,38,43,40,2.0
2018,78,76,33,38,29,34,37,35,1.5909090909090908
2019,35,45,58,65,67,48,31,53,2.409090909090909
2020,80,20,47,76,63,85,30,60,3.3181818181818183
2021,44,64,72,46,54,59,23,35,2.409090909090909
2022,41,70,29,26,72,82,86,49,2.909090909090909
2023,59,80,44,40,70,25,22,84,2.909090909090909
2024,80,41,69,53,71,64,24,71,3.5454545454545454
2025,82,78,64,23,50,43,79,60,3.272727272727273
2026,33,23,90,57,31,84,32,61,2.090909090909091
2027,82,36,22,41,90,29,34,80,2.1818181818181817
2028,63,73,90,32,53,64,25,43,3.0
2029,35,90,32,45,75,84,66,55,3.1363636363636362
2030,37,53,48,58,82,54,27,86,2.909090909090909
2031,38,65,62,71,50,83,29,53,3.272727272727273
2032,51,35,48,40,50,73,76,36,2.0454545454545454
2033,41,72,71,88,34,74,64,42,3.1818181818181817
2034,35,60,77,44,46,68,62,61,2.8636363636363638
2035,34,43,35,61,84,33,88,82,2.3181818181818183
2036,85,39,32,80,25,76,52,60,2.727272727272727
2037,90,33,71,39,21,36,67,49,1.5909090909090908
2038,80,49,36,23,71,46,76,46,2.5
2039,77,88,67,63,73,38,86,59,3.8181818181818183
2040,75,72,29,42,42,46,63,23,2.3181818181818183
2041,51,86,42,62,66,78,25,89,3.8636363636363638
2042,66,50,30,91,32,30,54,78,2.590909090909091
2043,62,42,20,72,70,37,28,28,2.090909090909091
2044,43,21,51,60,58,35,32,32,1.3636363636363635
2045,55,76,86,66,21,55,23,53,3.1363636363636362
2046,68,20,88,90,82,65,43,71,3.6363636363636362
2047,82,21,27,58,64,22,62,33,1.8181818181818181
2048,91,23,45,86,85,41,83,33,2.590909090909091
2049,68,52,66,44,63,86,22,80,3.5
2050,42,35,60,22,30,82,63,52,1.7727272727272727
2051,70,27,38,25,48,67,35,81,2.1818181818181817
2052,66,61,24,84,22,55,77,81,3.272727272727273
2053,20,85,74,91,50,35,50,46,2.8636363636363638
2054,22,28,74,48,77,39,81,36,1.6363636363636365
2055,28,27,78,25,80,80,77,37,2.0454545454545454
2056,52,33,31,79,24,23,53,50,1.6363636363636365
2057,26,38,43,91,37,52,35,72,1.8636363636363635
2058,44,21,21,90,79,27,58,43,1.7727272727272727
2059,39,81,22,81,89,35,26,69,2.8181818181818183
2060,21,42,72,87,33,37,27,81,2.0
2061,51,45,31,44,32,31,40,90,1.6363636363636365
2062,20,83,77,41,87,23,56,51,2.727272727272727
2063,38,79,54,28,85,63,66,40,2.727272727272727
2064,76,71,63,47,52,79,21,67,3.8636363636363638
2065,61,89,69,40,44,49,46,26,2.4545454545454546
2066,21,47,49,61,58,35,39,85,2.1818181818181817
2067,21,43,51,58,37,50,78,57,1.9090909090909092
2068,46,79,59,39,76,21,63,28,2.3181818181818183
2069,87,52,79,70,53,47,45,36,3.1363636363636362
2070,24,80,37,21,78,39,77,34,1.8181818181818181
2071,83,27,57,56,66,80,85,73,3.5
2072,85,77,72,46,57,58,53,91,3.9545454545454546
2073,55,80,75,20,31,74,35,45,2.727272727272727
2074,23,76,29,44,75,88,61,28,2.590909090909091
2075,85,43,55,61,42,91,71,49,3.0
2076,28,42,66,29,61,76,23,37,1.7727272727272727
2077,66,62,42,63,80,85,45,76,4.045454545454546
2078,36,34,76,80,48,41,24,48,1.8181818181818181
2079,20,37,63,25,31,69,59,32,1.0454545454545454
2080,81,37,62,39,53,34,90,25,1.6818181818181819
2081,38,30,86,50,64,46,35,76,2.3636363636363638
2082,57,79,27,71,62,71,59,36,3.3636363636363638
2083,59,77,42,38,31,26,42,48,1.7272727272727273
2084,44,41,82,41,55,48,34,87,2.272727272727273
2085,32,54,24,25,53,32,91,80,1.8636363636363635
2086,86,32,50,48,60,49,55,55,2.590909090909091
2087,34,90,77,66,66,41,64,66,3.3181818181818183
2088,49,56,29,33,63,85,25,53,2.4545454545454546
2089,42,73,42,58,20,91,36,32,2.227272727272727
2090,90,34,36,32,36,38,85,35,0.9090909090909091
2091,89,91,38,67,31,25,26,20,2.1363636363636362
2092,44,25,22,49,59,72,62,24,1.6818181818181819
2093,32,56,43,83,44,56,64,77,2.727272727272727
2094,87,67,88,65,30,45,31,46,2.9545454545454546
2095,82,62,86,52,26,87,74,49,3.4545454545454546
2096,29,60,91,40,68,89,66,84,3.409090909090909
2097,64,58,56,63,55,85,84,65,3.772727272727273
2098,86,21,24,62,45,67,31,28,2.0454545454545454
2099,80,91,64,85,50,46,37,37,3.3181818181818183
2100,32,27,82,24,86,69,88,73,2.590909090909091
2101,90,67,40,20,80,28,85,80,3.090909090909091
2102,87,84,41,53,76,73,76,40,3.8181818181818183
2103,22,23,74,51,83,62,38,65,2.6363636363636362
2104,87,60,62,32,54,51,66,53,3.1818181818181817
2105,74,29,39,58,47,81,29,84,2.727272727272727
2106,67,43,65,36,72,79,32,64,3.0
2107,69,48,68,88,22,78,56,57,3.1818181818181817
2108,66,68,42,31,71,81,20,34,2.727272727272727
2109,29,77,75,43,38,83,34,43,2.3181818181818183
2110,40,36,31,73,22,52,71,21,1.4545454545454546
2111,38,68,86,67,45,81,71,40,3.0454545454545454
2112,57,62,62,62,39,84,44,34,2.772727272727273
2113,88,42,70,23,66,33,55,31,2.0
2114,84,36,28,57,68,90,57,63,3.0
2115,60,74,47,85,90,63,69,27,3.727272727272727
2116,86,41,43,24,73,31,80,23,1.8636363636363635
2117,22,71,60,52,41,34,79,21,2.0454545454545454
2118,61,46,66,78,81,58,60,73,3.909090909090909
2119,34,74,38,76,71,65,62,62,3.5454545454545454
2120,36,46,66,47,40,29,35,32,1.1363636363636365
2121,77,61,56,65,89,58,42,85,4.045454545454546
2122,68,51,72,29,65,67,35,46,2.909090909090909
2123,21,91,39,79,74,75,24,49,3.227272727272727
2124,56,54,28,54,84,22,42,83,2.772727272727273
2125,63,42,53,52,89,81,33,90,3.4545454545454546
2126,40,40,20,44,71,44,31,54,1.6818181818181819
2127,60,20,39,30,74,37,75,33,1.4545454545454546
2128,30,61,32,25,26,66,79,85,2.1818181818181817
2129,25,35,50,58,46,70,39,40,1.7727272727272727
2130,76,82,48,42,84,45,63,34,3.0454545454545454
2131,29,59,58,89,60,21,40,86,2.772727272727273
2132,55,45,88,50,91,42,47,72,3.227272727272727
2133,72,58,57,20,60,70,54,83,3.5454545454545454
2134,74,30,53,28,81,31,82,36,1.8636363636363635
2135,76,43,21,82,44,26,54,20,1.8181818181818181
2136,86,66,55,29,41,34,65,57,2.409090909090909
2137,62,55,21,81,33,22,76,32,2.0
2138,73,39,21,52,85,85,26,22,2.4545454545454546
2139,86,27,23,70,57,39,58,90,2.590909090909091
2140,85,90,44,31,30,53,63,62,2.8181818181818183
2141,82,31,73,34,75,53,82,86,3.1363636363636362
2142,81,65,88,70,73,83,77,50,4.545454545454546
2143,60,79,63,49,59,36,23,34,2.5
2144,61,25,52,64,49,43,56,57,2.3181818181818183
2145,51,57,75,73,72,28,72,77,3.6818181818181817
2146,22,54,74,66,34,63,34,84,2.772727272727273
2147,31,60,22,80,55,25,41,34,1.8636363636363635
2148,20,89,83,26,89,32,45,41,2.272727272727273
2149,50,29,36,68,39,90,30,43,1.7727272727272727
2150,89,56,59,56,24,32,64,85,2.772727272727273
2151,37,59,91,54,83,60,85,56,3.272727272727273
2152,35,30,60,66,88,35,42,80,2.3181818181818183
2153,45,65,79,62,29,85,72,59,3.3181818181818183
2154,33,57,55,77,70,60,28,39,2.727272727272727
2155,34,35,24,33,29,63,65,41,0.8636363636363636
2156,39,85,24,37,67,24,84,64,2.227272727272727
2157,85,66,34,39,87,77,22,25,2.772727272727273
2158,77,32,65,23,40,37,61,88,2.0454545454545454
2159,58,86,87,38,66,57,77,67,3.5
2160,68,62,47,86,82,42,35,56,3.3636363636363638
2161,67,80,37,90,79,55,84,74,4.136363636363637
2162,86,63,22,38,79,67,77,56,3.272727272727273
2163,54,23,82,81,23,58,22,85,2.6363636363636362
2164,52,87,59,48,71,48,58,41,3.090909090909091
2165,45,27,72,65,83,60,22,52,2.909090909090909
2166,46,63,80,20,46,54,35,91,2.8181818181818183
2167,64,64,32,52,41,73,58,26,2.6363636363636362
2168,50,32,73,69,87,21,52,44,2.3636363636363638
2169,56,51,51,38,73,36,30,68,2.4545454545454546
2170,31,30,69,31,87,59,56,48,1.8636363636363635
2171,33,61,66,67,46,76,69,36,2.772727272727273
2172,72,42,64,91,25,48,29,26,2.1818181818181817
2173,43,50,50,43,85,64,46,83,3.090909090909091
2174,60,40,83,91,87,27,21,64,3.090909090909091
2175,46,63,83,26,83,48,50,90,3.227272727272727
2176,62,63,65,41,80,32,39,90,3.1363636363636362
2177,42,47,81,51,55,75,32,30,2.4545454545454546
2178,72,73,39,78,32,63,91,56,3.4545454545454546
2179,53,60,23,66,86,66,90,60,3.6818181818181817
2180,67,61,84,76,60,66,21,90,4.181818181818182
2181,80,47,63,52,27,87,69,80,3.3636363636363638
2182,47,81,23,36,64,34,53,48,2.1363636363636362
2183,42,46,56,83,58,77,81,36,2.772727272727273
2184,43,59,74,30,30,47,90,46,1.9090909090909092
2185,56,69,67,50,23,20,45,65,2.5454545454545454
2186,89,87,70,77,71,60,77,78,4.863636363636363
2187,77,84,60,33,75,55,48,29,3.1363636363636362
2188,28,87,45,42,51,91,72,36,2.5454545454545454
2189,61,63,77,49,45,76,70,39,3.1818181818181817
2190,41,36,79,45,35,50,48,33,1.3636363636363635
2191,59,73,77,80,46,58,46,80,3.909090909090909
2192,32,36,82,67,46,26,33,63,1.8181818181818181
2193,60,56,64,57,76,23,77,88,3.4545454545454546
2194,85,49,82,30,40,46,38,30,1.9090909090909092
2195,50,90,49,55,29,58,37,52,2.727272727272727
2196,27,24,24,62,67,42,21,74,1.9090909090909092
2197,88,21,65,45,26,87,48,53,2.5
2198,42,76,34,33,64,22,67,36,1.7727272727272727
2199,31,71,28,42,84,42,32,62,2.409090909090909
2200,55,35,25,78,74,49,74,43,2.409090909090909
2201,43,65,23,25,47,34,27,34,1.1363636363636365
2202,38,86,88,68,82,64,83,80,4.045454545454546
2203,74,68,83,32,71,21,54,51,3.090909090909091
2204,89,42,47,33,39,53,20,44,1.5909090909090908
2205,88,26,31,74,37,81,88,31,2.272727272727273
2206,84,61,44,56,68,61,71,62,3.772727272727273
2207,44,54,40,42,37,68,73,29,1.6818181818181819
2208,89,40,85,85,44,88,67,90,3.6818181818181817
2209,84,63,47,54,30,46,35,60,2.8181818181818183
2210,80,91,34,56,37,28,48,25,2.090909090909091
2211,64,51,49,91,84,50,86,35,3.272727272727273
2212,80,30,71,76,47,45,35,63,2.909090909090909
2213,29,25,87,30,46,44,24,51,1.2727272727272727
2214,75,87,41,75,90,43,26,83,3.8636363636363638
2215,53,61,88,50,71,57,26,88,3.772727272727273
2216,57,68,91,21,30,22,30,81,2.272727272727273
2217,25,52,69,44,37,53,39,39,1.4545454545454546
2218,78,50,22,44,85,90,66,29,2.909090909090909
2219,63,31,90,41,84,80,27,75,3.1818181818181817
2220,72,39,77,83,35,40,58,24,2.090909090909091
2221,40,52,69,23,27,23,25,74,1.7272727272727273
2222,63,32,35,72,34,81,26,33,1.9090909090909092
2223,71,57,26,79,60,44,65,74,3.4545454545454546
2224,23,34,64,35,89,56,47,26,1.5454545454545454
2225,54,49,62,65,31,66,54,52,2.772727272727273
2226,85,23,55,78,65,41,28,47,2.590909090909091
2227,46,35,39,32,68,54,74,73,2.1363636363636362
2228,78,91,85,29,72,83,78,24,3.6363636363636362
2229,87,79,84,66,57,61,82,46,4.045454545454546
2230,28,28,53,31,37,35,73,48,0.7727272727272727
2231,43,76,26,42,62,52,70,76,3.0454545454545454
2232,66,57,90,88,47,69,27,30,3.0454545454545454
2233,84,38,79,83,56,91,50,61,3.590909090909091
2234,68,84,60,52,89,62,34,69,4.0
2235,91,82,70,52,78,29,71,31,3.3636363636363638
2236,75,80,80,84,54,79,57,72,4.636363636363637
2237,45,82,23,86,82,49,58,47,3.227272727272727
2238,55,76,25,77,58,67,51,69,3.6363636363636362
2239,30,68,58,86,54,84,44,65,3.3636363636363638
2240,53,87,76,24,22,46,71,46,2.5454545454545454
2241,35,30,39,22,58,51,83,66,1.5909090909090908
2242,58,86,66,46,68,43,88,84,3.5454545454545454
2243,55,21,45,48,21,44,50,71,1.8181818181818181
2244,27,31,88,79,66,79,51,86,3.1818181818181817
2245,84,22,91,22,64,55,20,57,2.5
2246,84,83,36,27,89,57,56,38,2.8181818181818183
2247,88,61,85,69,26,68,41,88,3.6818181818181817
2248,29,71,42,26,21,26,66,54,1.5909090909090908
2249,49,30,60,77,60,20,70,40,2.227272727272727
2250,83,66,82,34,44,32,76,44,2.3636363636363638
2251,72,30,33,24,72,56,74,44,2.1363636363636362
2252,69,66,66,81,65,48,60,60,3.8636363636363638
2253,26,54,58,36,21,44,40,41,1.1363636363636365
2254,56,63,58,61,64,74,41,20,3.227272727272727
2255,70,83,35,42,40,78,48,64,3.1818181818181817
2256,36,53,35,45,41,73,64,76,2.5
2257,44,91,70,43,30,61,25,71,2.8636363636363638
2258,62,35,71,24,78,31,43,77,2.409090909090909
2259,56,73,45,77,45,37,91,68,3.227272727272727
2260,63,41,68,66,66,62,28,23,2.727272727272727
2261,62,36,50,24,41,80,29,90,2.3181818181818183
2262,65,57,62,53,25,21,43,59,2.3181818181818183
2263,78,45,57,80,79,43,86,43,3.1818181818181817
2264,57,58,32,54,22,51,76,73,2.6818181818181817
2265,40,23,89,27,39,89,84,29,1.5
2266,84,91,21,75,40,47,89,63,3.4545454545454546
2267,28,39,49,51,37,24,27,58,1.0
2268,34,51,30,20,40,74,83,46,1.8636363636363635
2269,44,32,51,87,80,34,85,40,2.1363636363636362
2270,49,70,56,80,68,51,58,70,3.909090909090909
2271,48,21,90,70,90,30,61,57,2.6818181818181817
2272,73,80,49,70,21,44,52,91,3.409090909090909
2273,41,71,91,38,30,70,61,68,2.909090909090909
2274,87,70,42,31,34,35,56,47,2.090909090909091
2275,83,51,41,21,87,44,80,22,2.3636363636363638
2276,78,38,51,34,40,39,22,60,1.6363636363636365
2277,80,80,23,36,57,66,38,64,3.090909090909091
2278,21,74,30,77,51,49,67,89,3.1363636363636362
2279,39,34,70,29,67,25,84,89,1.9090909090909092
2280,44,79,88,77,91,55,29,48,3.5454545454545454
2281,42,58,85,23,64,83,34,30,2.3636363636363638
2282,85,27,83,48,67,24,84,47,2.4545454545454546
2283,49,69,31,71,42,31,47,90,2.590909090909091
2284,27,89,42,59,85,28,62,83,2.9545454545454546
2285,56,28,39,20,33,52,57,58,1.3636363636363635
2286,61,39,77,90,23,49,61,26,2.1363636363636362
2287,73,45,32,81,73,20,73,44,2.772727272727273
2288,57,50,52,77,34,80,63,26,2.772727272727273
2289,31,68,20,48,80,53,87,62,2.8636363636363638
2290,53,40,32,57,25,34,82,89,1.9090909090909092
2291,73,31,78,72,78,69,87,20,3.272727272727273
2292,37,35,43,29,69,84,26,50,1.7272727272727273
2293,84,83,74,89,43,77,59,36,3.6818181818181817
2294,67,41,25,54,36,29,33,71,1.8181818181818181
2295,27,85,52,75,79,50,53,67,3.6363636363636362
2296,49,84,20,71,60,76,70,51,3.727272727272727
2297,90,41,40,87,82,37,68,59,2.909090909090909
2298,72,67,41,83,49,70,35,39,3.1363636363636362
2299,60,25,90,83,75,39,37,74,3.0454545454545454
2300,31,45,22,45,61,86,38,50,2.272727272727273
2301,76,86,50,84,20,50,81,72,3.8636363636363638
2302,47,78,31,42,39,45,44,32,1.6363636363636365
2303,37,49,39,38,71,74,77,66,2.5
2304,88,33,58,80,70,53,20,53,3.1363636363636362
2305,57,48,82,45,26,54,50,33,2.0454545454545454
2306,40,36,72,55,51,35,72,55,2.0454545454545454
2307,52,26,85,39,82,27,37,76,2.227272727272727
2308,27,38,86,51,47,20,86,25,1.3636363636363635
2309,28,30,28,87,40,47,39,33,1.0909090909090908
