,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
1722,50,50,23,34,26,22,69,51,1.5454545454545454
1723,57,86,21,68,68,79,89,56,3.727272727272727
1724,46,68,51,89,85,80,76,20,3.5454545454545454
1725,47,22,87,34,50,78,31,24,1.8181818181818181
1726,23,84,28,38,49,72,61,75,2.727272727272727
1727,46,36,60,80,68,76,63,67,3.272727272727273
1728,36,23,85,58,84,51,30,23,1.9545454545454546
1729,52,52,59,28,45,82,68,21,2.3636363636363638
1730,34,70,71,22,79,24,73,53,2.6818181818181817
1731,75,67,64,76,36,82,34,42,3.272727272727273
1732,29,53,83,26,47,24,83,73,2.1818181818181817
1733,35,57,58,28,77,41,72,46,2.1363636363636362
1734,30,49,70,71,57,23,39,20,1.9090909090909092
1735,70,80,64,58,22,87,58,76,3.8636363636363638
1736,74,34,79,43,72,72,73,24,2.8636363636363638
1737,39,28,39,38,39,72,88,64,1.4545454545454546
1738,45,24,52,85,33,38,56,66,1.9090909090909092
1739,21,87,26,23,40,21,69,39,1.2272727272727273
1740,27,21,79,41,25,71,77,44,1.6363636363636365
1741,30,70,85,50,41,49,62,33,2.3636363636363638
1742,78,55,80,20,58,80,23,75,3.4545454545454546
1743,36,90,75,85,40,35,54,63,2.8636363636363638
1744,90,37,21,51,71,29,82,68,2.5454545454545454
1745,67,85,53,78,56,79,60,78,4.363636363636363
1746,53,33,74,74,32,90,41,30,2.272727272727273
1747,80,24,70,47,79,52,42,52,2.9545454545454546
1748,21,91,33,71,56,79,41,82,3.409090909090909
1749,43,47,65,28,73,56,31,36,1.9545454545454546
1750,73,31,60,51,73,22,62,67,2.8636363636363638
1751,33,87,64,42,31,67,30,86,2.6363636363636362
1752,84,37,55,80,25,22,60,76,2.5
1753,43,78,37,62,74,65,89,89,3.727272727272727
1754,30,83,64,77,40,21,53,32,2.227272727272727
1755,39,67,41,25,27,27,45,52,1.3181818181818181
1756,46,83,27,38,45,88,41,34,2.1818181818181817
1757,74,88,20,46,77,57,76,26,3.1818181818181817
1758,69,24,37,21,86,39,22,88,1.9090909090909092
1759,82,29,77,80,32,82,84,79,3.409090909090909
1760,44,27,88,81,25,65,50,90,2.6363636363636362
1761,71,81,64,67,24,59,90,62,3.6818181818181817
1762,24,84,51,85,47,49,88,54,3.0454545454545454
1763,33,48,21,89,73,78,26,49,2.6818181818181817
1764,56,66,82,26,34,67,26,68,2.6818181818181817
1765,63,90,36,65,45,26,53,36,2.409090909090909
1766,79,39,86,79,74,69,63,49,3.5
1767,66,66,37,62,59,57,83,66,3.409090909090909
1768,33,24,43,20,77,91,59,33,1.5909090909090908
1769,53,90,24,49,27,26,59,62,2.272727272727273
1770,48,44,23,40,28,86,52,48,1.6818181818181819
1771,65,72,56,39,62,21,38,57,2.6818181818181817
1772,90,27,42,25,26,39,27,90,1.4545454545454546
1773,62,80,90,67,43,65,21,66,3.6818181818181817
1774,28,56,84,23,57,74,67,48,2.5454545454545454
1775,24,79,53,88,28,67,57,40,2.6818181818181817
1776,61,86,32,63,40,79,68,91,3.6818181818181817
1777,36,27,20,29,33,56,42,76,1.1363636363636365
1778,32,24,69,60,89,79,23,30,2.272727272727273
1779,63,26,76,67,72,33,77,87,3.1363636363636362
1780,46,40,34,21,72,28,73,59,1.7727272727272727
1781,59,27,33,62,86,52,21,79,2.727272727272727
1782,36,60,77,38,45,58,51,88,2.6818181818181817
1783,29,74,55,32,74,63,82,75,3.3181818181818183
1784,63,22,64,59,52,33,41,89,2.4545454545454546
1785,90,24,60,45,53,85,72,35,2.6363636363636362
1786,65,33,51,30,70,31,51,84,2.3181818181818183
1787,81,51,55,70,49,29,67,56,3.0454545454545454
1788,88,23,36,35,65,75,87,84,2.8181818181818183
1789,51,65,72,79,30,55,33,31,2.6818181818181817
1790,68,33,60,62,26,53,67,78,2.727272727272727
1791,77,83,75,49,63,87,49,75,4.318181818181818
1792,87,30,62,28,43,34,46,39,1.2727272727272727
1793,29,79,22,37,81,59,58,28,2.1363636363636362
1794,50,29,39,90,78,49,40,83,2.772727272727273
1795,64,45,82,65,82,53,28,75,3.6818181818181817
1796,73,42,44,39,46,35,86,80,2.1363636363636362
1797,50,43,52,28,84,57,23,29,1.9545454545454546
1798,49,40,32,90,27,49,84,36,1.6363636363636365
1799,51,45,60,75,58,58,27,82,3.3181818181818183
1800,56,73,43,69,86,55,56,40,3.3181818181818183
1801,87,85,69,59,90,65,57,55,4.136363636363637
1802,22,52,77,81,69,29,38,82,2.909090909090909
1803,78,80,37,57,27,47,35,61,2.8181818181818183
1804,20,84,43,25,28,40,55,51,1.6818181818181819
1805,70,90,52,28,81,47,78,71,3.727272727272727
1806,37,42,78,32,56,60,20,26,1.5909090909090908
1807,22,71,85,25,37,84,60,88,2.909090909090909
1808,43,77,23,82,50,36,32,60,2.6818181818181817
1809,83,76,69,33,79,48,77,55,3.5454545454545454
1810,86,78,47,72,76,68,74,78,4.590909090909091
1811,27,83,78,51,38,83,41,36,2.5
1812,51,47,76,50,52,33,50,62,2.727272727272727
1813,29,47,60,56,53,44,43,45,2.0
1814,81,26,49,61,74,71,30,33,2.772727272727273
1815,60,63,68,67,69,68,47,86,4.045454545454546
1816,72,25,52,90,25,58,39,51,2.4545454545454546
1817,43,42,28,71,81,54,65,85,2.9545454545454546
1818,36,70,77,63,20,88,52,73,3.409090909090909
1819,38,40,73,76,50,83,32,59,2.8181818181818183
1820,84,69,70,36,58,73,82,34,3.1818181818181817
1821,74,55,38,36,83,24,68,83,2.772727272727273
1822,23,31,38,65,75,84,27,44,2.0454545454545454
1823,73,82,20,20,43,42,53,20,2.0
1824,57,49,31,89,91,55,84,65,3.3181818181818183
1825,25,87,72,58,42,68,84,73,3.3636363636363638
1826,54,80,67,70,34,60,30,73,3.590909090909091
1827,74,56,26,68,73,91,63,48,3.590909090909091
1828,27,66,53,50,54,57,37,73,2.909090909090909
1829,27,77,72,83,87,77,39,84,4.090909090909091
1830,38,44,47,64,88,69,51,67,2.8181818181818183
1831,25,69,36,59,55,28,68,73,2.409090909090909
1832,23,51,52,29,73,41,83,34,1.8636363636363635
1833,72,76,79,30,28,82,81,70,3.6363636363636362
1834,77,66,75,85,73,42,22,50,3.772727272727273
1835,87,27,28,65,49,29,34,50,1.9090909090909092
1836,46,22,77,36,42,38,79,75,1.7727272727272727
1837,27,76,35,85,76,91,69,22,3.1363636363636362
1838,73,60,60,22,42,66,71,85,3.3636363636363638
1839,60,47,62,81,30,91,79,24,2.8636363636363638
1840,38,53,34,41,38,89,80,40,1.7272727272727273
1841,81,34,78,75,77,76,37,87,3.8636363636363638
1842,68,60,30,76,75,29,42,42,2.8181818181818183
1843,67,89,66,45,33,71,78,91,3.6818181818181817
1844,87,51,46,71,87,60,89,57,3.9545454545454546
1845,25,62,68,28,25,39,88,40,1.4545454545454546
1846,68,34,41,27,26,34,52,82,1.4545454545454546
1847,73,24,64,83,71,61,83,66,3.727272727272727
1848,41,86,77,47,74,45,60,48,3.1818181818181817
1849,57,26,53,22,34,59,73,73,2.0
1850,47,68,56,57,59,82,20,90,3.4545454545454546
1851,58,88,35,34,38,57,24,66,2.272727272727273
1852,20,27,52,71,80,63,30,63,2.727272727272727
1853,57,42,51,83,61,48,48,35,2.4545454545454546
1854,84,64,60,50,53,85,21,55,3.6818181818181817
1855,51,52,44,51,45,40,87,70,2.772727272727273
1856,89,37,39,62,51,27,32,58,2.0454545454545454
1857,55,79,59,45,63,39,72,56,3.0454545454545454
1858,75,79,28,52,86,42,70,52,3.4545454545454546
1859,45,45,84,47,63,51,74,44,2.6818181818181817
1860,53,88,84,46,74,66,38,33,3.272727272727273
1861,72,67,73,69,65,89,88,58,4.2727272727272725
1862,26,86,91,20,77,89,40,29,2.772727272727273
1863,66,50,45,79,21,65,27,81,3.1818181818181817
1864,30,59,77,52,45,61,42,28,2.272727272727273
1865,83,57,34,73,59,36,32,20,2.3181818181818183
1866,45,67,75,72,87,40,28,79,3.6363636363636362
1867,20,40,55,62,71,80,45,62,3.0
1868,60,35,40,31,64,86,47,76,2.6363636363636362
1869,50,23,41,67,37,73,51,79,2.5454545454545454
1870,44,21,50,62,34,62,82,32,1.7272727272727273
1871,58,39,72,43,30,55,24,59,1.8181818181818181
1872,76,52,50,40,32,35,90,77,2.5454545454545454
1873,71,34,27,60,78,56,21,24,2.3181818181818183
1874,21,28,21,73,72,48,36,66,2.1818181818181817
1875,71,89,60,25,57,71,77,22,3.272727272727273
1876,40,26,41,49,48,88,36,39,1.4545454545454546
1877,75,58,68,67,50,84,37,21,3.227272727272727
1878,91,34,78,59,81,69,59,61,3.4545454545454546
1879,32,20,88,71,29,79,55,78,2.6363636363636362
1880,83,82,65,26,65,67,89,37,3.272727272727273
1881,35,40,46,36,86,71,52,67,2.409090909090909
1882,65,24,45,78,22,46,47,72,2.4545454545454546
1883,76,37,49,90,81,54,29,57,3.0454545454545454
1884,78,36,37,30,24,49,29,43,1.0909090909090908
1885,32,78,45,88,37,59,52,33,2.3181818181818183
1886,45,24,86,77,53,62,49,46,2.727272727272727
1887,67,69,88,40,72,43,41,72,3.409090909090909
1888,54,74,24,26,39,27,36,61,1.8636363636363635
1889,40,88,24,33,45,44,55,41,1.7272727272727273
1890,48,35,20,67,88,73,33,29,2.1818181818181817
1891,79,76,73,31,40,58,29,73,3.272727272727273
1892,72,68,77,27,67,41,82,80,3.4545454545454546
1893,56,76,44,73,59,53,64,24,3.090909090909091
1894,28,57,53,86,89,38,90,89,3.090909090909091
1895,22,34,81,79,72,59,25,73,2.909090909090909
1896,67,33,35,54,72,23,39,29,1.6363636363636365
1897,89,90,36,78,82,48,34,64,3.772727272727273
1898,67,42,74,43,47,86,64,77,3.1363636363636362
1899,60,56,89,58,69,43,20,26,2.6363636363636362
1900,39,50,53,52,72,91,86,86,3.5
1901,86,63,44,82,59,56,23,30,3.0
1902,54,72,28,47,75,67,40,84,3.5454545454545454
1903,59,45,72,46,80,63,91,80,3.6363636363636362
1904,52,86,47,50,23,69,38,60,3.0
1905,21,74,78,82,64,81,91,34,3.5
1906,72,36,74,71,84,20,64,32,2.6818181818181817
1907,65,84,74,27,69,83,90,88,4.045454545454546
1908,60,69,72,43,20,62,24,81,3.090909090909091
1909,41,45,40,86,36,35,68,85,2.1363636363636362
1910,48,29,67,65,61,53,30,59,2.5454545454545454
1911,88,47,58,44,35,91,60,84,3.0
1912,45,26,73,41,86,26,59,89,2.3636363636363638
1913,43,64,83,72,91,22,53,77,3.5
1914,23,85,81,62,44,30,49,25,2.1363636363636362
1915,61,28,49,88,65,56,22,79,3.0454545454545454
1916,38,59,30,26,33,66,47,38,1.1818181818181819
1917,90,53,22,20,80,52,55,27,2.4545454545454546
1918,52,81,86,58,80,85,22,39,3.5454545454545454
1919,84,78,22,38,48,29,43,55,2.3181818181818183
1920,69,30,23,21,43,39,32,29,0.6818181818181818
1921,69,44,78,81,47,90,35,32,2.8181818181818183
1922,31,68,67,53,84,56,36,46,2.8636363636363638
1923,80,88,51,33,30,54,44,40,2.4545454545454546
1924,48,72,26,84,54,68,32,39,2.8181818181818183
1925,78,65,85,28,87,42,84,47,3.1818181818181817
1926,82,70,52,74,51,82,36,55,4.045454545454546
1927,75,77,40,67,61,89,29,21,3.4545454545454546
1928,29,22,68,38,62,39,20,81,1.5909090909090908
1929,78,29,75,27,91,87,37,77,3.1818181818181817
1930,64,40,60,51,80,82,78,53,3.5
1931,76,53,28,32,91,51,60,45,2.772727272727273
1932,55,58,39,39,29,64,77,83,2.409090909090909
1933,40,46,27,69,54,27,61,82,2.3181818181818183
1934,53,68,60,78,88,76,42,74,4.2727272727272725
1935,67,86,87,36,28,55,80,35,2.5454545454545454
1936,48,45,69,35,59,80,24,54,2.5
1937,37,27,33,32,87,76,38,44,1.5
1938,86,26,40,87,32,51,52,79,2.6818181818181817
1939,67,24,70,61,33,66,78,75,3.0
1940,82,56,80,90,52,79,21,71,4.136363636363637
1941,27,48,91,38,49,51,55,48,1.9090909090909092
1942,46,30,33,89,24,52,53,72,2.1818181818181817
1943,80,58,81,71,67,79,39,85,4.2727272727272725
1944,54,23,27,46,71,48,89,41,2.0
1945,33,90,58,76,25,63,47,43,2.6363636363636362
1946,75,74,40,56,66,73,55,36,3.4545454545454546
1947,58,89,85,73,39,24,51,73,3.272727272727273
1948,36,90,81,55,29,55,28,38,2.1818181818181817
1949,38,40,29,83,21,45,72,26,1.3636363636363635
1950,53,39,77,46,30,54,56,29,1.6818181818181819
1951,46,23,89,36,40,45,33,53,1.5454545454545454
1952,47,91,21,62,34,65,20,55,2.6818181818181817
1953,46,50,46,71,48,88,74,32,2.8636363636363638
1954,60,83,62,52,65,29,73,83,3.6818181818181817
1955,39,20,88,81,55,76,54,86,3.0454545454545454
1956,91,72,69,37,59,51,20,30,2.772727272727273
1957,37,34,79,51,79,83,29,89,2.909090909090909
1958,68,86,38,32,28,78,75,75,3.0454545454545454
1959,27,65,58,39,44,69,65,32,1.8636363636363635
1960,67,56,23,23,20,67,23,38,1.6363636363636365
1961,35,84,34,66,48,53,51,83,2.9545454545454546
1962,55,81,89,59,21,41,66,74,3.1818181818181817
1963,50,57,49,24,72,23,75,22,2.0454545454545454
1964,27,89,54,38,68,36,85,34,1.9545454545454546
1965,66,55,68,61,29,76,41,72,3.409090909090909
1966,91,41,86,79,89,48,39,59,3.3636363636363638
1967,28,79,88,90,66,29,78,36,2.8181818181818183
1968,81,67,70,83,62,55,85,79,4.409090909090909
1969,74,48,49,43,27,40,35,47,1.7727272727272727
1970,51,44,27,76,55,41,57,75,2.6363636363636362
1971,37,68,20,72,37,73,66,68,2.8181818181818183
1972,46,46,70,88,29,73,48,88,3.227272727272727
1973,91,52,51,48,30,24,65,47,2.227272727272727
1974,78,77,82,61,44,82,22,78,4.090909090909091
1975,75,69,53,69,48,90,21,40,3.3181818181818183
1976,80,39,89,69,58,88,71,37,3.0
1977,64,78,74,34,51,86,86,79,3.909090909090909
1978,67,58,89,48,45,25,45,58,2.590909090909091
1979,52,22,82,90,83,23,90,83,3.1363636363636362
1980,57,86,27,31,59,37,75,30,1.9545454545454546
1981,60,72,57,51,55,26,28,87,3.227272727272727
1982,22,46,23,74,72,57,52,74,2.9545454545454546
1983,78,33,72,58,77,22,70,56,2.8636363636363638
1984,74,23,78,48,31,86,22,90,2.772727272727273
1985,48,43,23,23,25,52,29,90,1.5454545454545454
1986,36,37,73,36,74,32,51,70,1.9545454545454546
1987,78,67,70,38,82,85,51,56,3.772727272727273
1988,36,47,82,61,36,57,38,55,2.1818181818181817
1989,89,54,26,84,28,59,47,34,2.409090909090909
1990,86,82,73,25,21,85,54,35,2.8636363636363638
1991,75,27,47,41,41,48,90,40,1.7727272727272727
1992,52,80,82,91,60,48,35,26,3.272727272727273
1993,30,76,34,21,58,46,23,45,1.8636363636363635
1994,46,49,42,91,30,24,72,64,2.1818181818181817
1995,48,51,43,34,50,70,20,88,2.6818181818181817
1996,64,87,31,30,39,32,66,71,2.3181818181818183
1997,46,30,84,23,75,66,52,23,2.090909090909091
1998,76,76,91,64,43,54,91,70,4.045454545454546
1999,88,38,77,37,76,44,63,58,2.5454545454545454
2000,51,38,49,73,83,71,72,83,3.5454545454545454
2001,55,33,39,83,21,61,34,60,2.1818181818181817
2002,44,83,90,65,47,90,40,79,3.727272727272727
2003,86,72,49,56,38,89,65,34,3.0454545454545454
2004,60,61,38,45,33,52,60,89,2.8181818181818183
2005,56,75,90,80,70,80,79,65,4.590909090909091
2006,46,75,42,64,62,26,73,82,3.272727272727273
2007,20,72,65,85,22,68,44,75,3.227272727272727
2008,32,75,75,40,54,73,89,73,3.5
2009,64,60,42,22,89,81,48,78,3.5
2010,48,41,79,83,88,84,71,68,3.727272727272727
2011,64,69,66,75,73,84,28,49,3.9545454545454546
2012,35,40,37,78,32,87,53,28,1.6818181818181819
2013,90,40,48,51,36,43,30,84,2.272727272727273
2014,57,75,48,48,65,81,89,84,3.909090909090909
2015,58,36,43,71,47,86,32,64,2.6818181818181817
2016,52,84,61,35,66,48,72,24,2.727272727272727
2017,69,61,81,80,69,70,61,48,4.090909090909091
2018,44,84,69,55,77,58,71,51,3.5454545454545454
2019,70,84,37,49,59,72,32,66,3.5
2020,43,37,51,53,90,83,27,47,2.4545454545454546
2021,57,75,49,55,31,40,42,74,2.772727272727273
2022,40,64,63,75,45,78,38,73,3.5454545454545454
2023,31,27,50,26,23,26,87,25,0.5
2024,45,66,44,33,28,50,83,63,2.272727272727273
2025,80,83,20,64,41,91,47,57,3.4545454545454546
2026,74,81,72,44,36,45,39,89,3.1363636363636362
2027,54,80,31,26,37,58,84,69,2.5
2028,50,57,44,54,67,80,52,31,2.8181818181818183
2029,51,25,58,78,68,80,40,77,3.3181818181818183
2030,61,52,29,59,68,56,87,76,3.3636363636363638
2031,33,29,81,52,62,27,35,24,1.4090909090909092
2032,32,84,28,66,90,80,20,65,3.3636363636363638
2033,67,56,39,37,60,28,69,26,1.8181818181818181
2034,36,73,50,81,84,54,62,39,3.1363636363636362
2035,20,86,20,54,75,59,83,59,3.0454545454545454
2036,79,25,66,59,29,37,82,60,2.227272727272727
2037,90,57,75,86,56,52,81,91,4.090909090909091
2038,79,78,43,79,79,54,82,49,3.9545454545454546
2039,44,76,66,72,75,24,91,63,3.5454545454545454
2040,42,46,57,46,22,66,48,60,2.227272727272727
2041,38,23,82,22,40,73,27,54,1.6818181818181819
2042,48,86,27,30,65,73,36,44,2.5454545454545454
2043,26,83,57,51,40,60,38,25,2.272727272727273
2044,62,72,85,75,38,65,90,84,4.045454545454546
2045,45,70,53,73,89,88,67,85,4.363636363636363
2046,57,25,60,22,24,70,60,35,1.6363636363636365
2047,30,60,22,81,76,85,49,82,3.5454545454545454
2048,33,53,53,66,55,65,34,84,3.0
2049,33,38,81,30,81,28,28,75,1.8181818181818181
2050,43,34,56,77,44,43,91,40,1.7272727272727273
2051,31,34,79,69,66,27,43,46,1.8636363636363635
2052,81,37,39,77,56,20,79,77,2.6818181818181817
2053,65,91,28,39,84,83,47,83,3.590909090909091
2054,86,50,52,68,30,60,75,79,3.5
2055,32,46,58,47,42,58,24,49,1.7272727272727273
2056,91,75,65,51,69,32,20,51,3.3181818181818183
2057,31,75,35,51,49,54,80,83,2.909090909090909
2058,38,71,20,41,53,34,58,33,1.5909090909090908
2059,54,41,78,41,34,80,32,45,2.1363636363636362
2060,63,64,62,31,58,42,82,21,2.409090909090909
2061,61,44,74,24,77,75,43,28,2.590909090909091
2062,60,34,55,31,63,60,52,43,2.1818181818181817
2063,74,65,69,85,24,87,21,73,3.8181818181818183
2064,38,77,48,33,25,79,76,73,2.6818181818181817
2065,80,86,59,20,20,57,24,91,2.9545454545454546
2066,47,37,76,80,53,60,63,64,3.090909090909091
2067,28,21,62,66,38,47,38,78,1.8636363636363635
2068,72,25,21,31,59,29,64,60,1.8181818181818181
2069,80,78,28,85,57,49,31,42,3.090909090909091
2070,72,50,39,28,25,60,68,44,2.090909090909091
2071,86,81,23,87,45,47,78,21,3.0454545454545454
2072,61,58,52,33,34,58,81,73,2.6818181818181817
2073,74,81,81,34,81,86,78,74,4.318181818181818
2074,37,65,23,70,53,72,54,79,3.3181818181818183
2075,38,61,65,81,27,52,49,79,2.9545454545454546
2076,88,24,75,72,74,34,25,85,3.1818181818181817
2077,65,54,53,88,82,56,58,44,3.409090909090909
2078,58,83,62,69,49,39,61,74,3.3636363636363638
2079,66,80,36,87,56,22,22,68,3.090909090909091
2080,76,38,88,28,77,67,35,54,2.772727272727273
2081,46,53,78,20,47,63,79,74,3.0
2082,81,69,78,40,39,25,88,28,2.227272727272727
2083,55,66,59,64,70,56,48,23,3.1363636363636362
2084,37,77,71,47,56,67,31,66,3.1363636363636362
2085,49,49,26,45,60,22,46,77,2.227272727272727
2086,21,21,48,55,44,50,24,91,1.8181818181818181
2087,29,54,49,73,77,83,91,46,3.272727272727273
2088,40,32,26,32,78,66,29,75,2.0454545454545454
2089,79,25,74,79,48,72,66,36,2.9545454545454546
2090,72,47,67,62,44,33,43,37,2.1363636363636362
2091,73,87,86,28,83,86,38,80,4.090909090909091
2092,32,67,82,55,53,82,50,66,3.3636363636363638
2093,24,81,34,25,58,48,39,66,2.1363636363636362
2094,91,59,34,68,89,59,38,32,2.8636363636363638
2095,58,81,37,28,91,25,45,80,2.772727272727273
2096,57,40,74,24,55,54,84,76,2.772727272727273
2097,86,32,38,24,40,85,25,25,1.5
2098,76,42,79,48,74,90,33,54,3.3636363636363638
2099,44,45,84,55,78,45,20,49,2.590909090909091
2100,69,48,86,28,79,44,90,68,2.9545454545454546
2101,73,51,56,57,34,64,32,45,2.727272727272727
2102,52,49,51,60,80,90,89,53,3.590909090909091
2103,70,32,85,24,35,47,80,35,1.6363636363636365
2104,57,45,44,75,28,90,65,43,2.5454545454545454
2105,32,60,40,27,85,33,91,49,2.0
2106,44,63,27,88,25,42,67,42,2.0
2107,42,68,46,81,84,83,31,35,3.090909090909091
2108,55,24,81,90,40,65,55,63,2.909090909090909
2109,24,24,56,33,23,23,90,44,0.6363636363636364
2110,57,51,70,83,27,90,31,78,3.4545454545454546
2111,42,21,80,30,30,20,41,37,0.6363636363636364
2112,89,65,57,49,49,24,57,26,2.3636363636363638
2113,54,79,85,20,42,87,84,53,3.227272727272727
2114,74,54,63,68,37,50,35,38,2.5454545454545454
2115,75,34,46,89,38,50,35,87,2.6363636363636362
2116,72,20,75,79,44,44,71,84,3.0
2117,60,71,56,44,22,30,80,61,2.6363636363636362
2118,66,70,81,35,39,59,64,45,2.772727272727273
2119,74,71,62,27,91,90,74,55,3.9545454545454546
2120,72,42,57,83,47,24,26,78,2.772727272727273
2121,72,38,64,33,43,69,76,60,2.5
2122,45,23,91,42,90,59,83,49,2.4545454545454546
2123,48,70,30,37,80,49,69,66,2.8636363636363638
2124,85,32,33,91,41,72,30,25,2.1818181818181817
2125,67,60,62,34,61,69,45,64,3.3636363636363638
2126,66,27,55,89,78,72,65,51,3.4545454545454546
2127,55,60,63,89,66,70,59,76,4.2272727272727275
2128,85,44,74,43,69,72,79,46,3.1818181818181817
2129,81,26,39,83,29,33,35,66,1.9090909090909092
2130,48,34,68,81,21,59,40,31,1.7727272727272727
2131,20,46,85,45,45,69,56,31,2.0454545454545454
2132,90,44,83,76,69,59,48,44,3.1818181818181817
2133,37,89,75,59,54,56,69,30,2.772727272727273
2134,35,21,43,29,23,76,26,69,1.3181818181818181
2135,86,69,31,39,52,53,25,29,2.227272727272727
2136,77,61,49,60,85,31,54,88,3.6363636363636362
2137,20,76,49,62,45,65,81,91,3.3636363636363638
2138,30,27,62,75,54,81,36,80,2.8181818181818183
2139,27,83,74,24,75,59,39,75,3.1363636363636362
2140,65,66,45,70,45,30,32,88,3.090909090909091
2141,51,64,54,38,79,32,22,20,2.090909090909091
2142,73,54,54,68,52,30,80,67,3.227272727272727
2143,37,20,30,28,36,24,39,39,0.0
2144,38,90,51,75,66,54,42,72,3.5454545454545454
2145,20,45,55,82,75,73,32,32,2.6818181818181817
2146,59,72,73,56,84,62,58,45,3.8181818181818183
2147,33,36,35,88,90,72,47,89,2.8181818181818183
2148,64,55,46,29,45,29,31,63,2.090909090909091
2149,60,68,24,37,70,28,79,64,2.727272727272727
2150,28,41,35,56,81,85,64,74,2.8181818181818183
2151,62,47,59,22,81,37,21,29,1.8636363636363635
2152,67,51,59,24,26,63,48,51,2.409090909090909
2153,89,44,89,50,46,42,64,35,2.3181818181818183
2154,37,59,50,51,75,49,82,75,3.090909090909091
2155,77,27,83,66,40,31,24,37,1.8181818181818181
2156,26,38,43,50,20,34,24,72,1.1818181818181819
2157,70,30,35,67,21,52,53,44,1.9090909090909092
